"ID","Player","Team","Position","Owner","TFPts","TFP/G","Rostered %","+/- %","Date","Opponent","Score","Fantasy Points","Minutes Played","Goals","Assists (Official)","Assists (Second)","Key Passes (Assists on Shots)","Assists (Fantasy)","Shots on Target","Shots off the Post","Tackles Won","Dispossessed","Yellow Cards","Red Cards","Accurate Crosses","Accurate Crosses (No Corners)","Interceptions","Interceptions + Blocked Shots","Effective Clearances","Successful Dribbles (Contests Succeeded)","Blocked Crosses","Blocked Shots","Aerials Won","Penalty Kicks Missed","Penalty Kicks Drawn","Own Goals","Goals Against Outfielders ","Clean Sheets On Field"
"06dwm","Jacob Bruun Larsen","BUR","F","FA","16.5","3.3","3%","-0.2%","Aug 23","SUN","W 2-0","1","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1"
"06dwm","Jacob Bruun Larsen","BUR","F","FA","16.5","3.3","3%","-0.2%","Aug 16","TOT","L 0-3","0","26","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0"
"06kx1","Justin Devenny","CRY","M","FA","16.25","2.32","1%","0%","Oct 5","EVE","L 1-2","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"06kx1","Justin Devenny","CRY","M","FA","16.25","2.32","1%","0%","Sep 27","LIV","W 2-1","1.5","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06kx1","Justin Devenny","CRY","M","FA","16.25","2.32","1%","0%","Sep 20","WHU","W 2-1","3.5","45","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","0"
"06kx1","Justin Devenny","CRY","M","FA","16.25","2.32","1%","0%","Sep 13","SUN","T 0-0","5.5","20","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06kx1","Justin Devenny","CRY","M","FA","16.25","2.32","1%","0%","Aug 31","AVL","W 3-0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06kx1","Justin Devenny","CRY","M","FA","16.25","2.32","1%","0%","Aug 24","NOT","T 1-1","3","65","0","0","0","0","0","1","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"06kx1","Justin Devenny","CRY","M","FA","16.25","2.32","1%","0%","Aug 17","CHE","T 0-0","1.75","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"05r4h","Lamare Bogarde","AVL","D","FA","16.25","2.71","1%","-0.3%","Oct 5","BUR","W 2-1","1.5","88","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"05r4h","Lamare Bogarde","AVL","D","FA","16.25","2.71","1%","-0.3%","Sep 28","FUL","W 3-1","1","81","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"05r4h","Lamare Bogarde","AVL","D","FA","16.25","2.71","1%","-0.3%","Sep 21","SUN","T 1-1","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"05r4h","Lamare Bogarde","AVL","D","FA","16.25","2.71","1%","-0.3%","Sep 13","EVE","T 0-0","15.25","82","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","3","0","0","1","2","0","0","0","0","1"
"05r4h","Lamare Bogarde","AVL","D","FA","16.25","2.71","1%","-0.3%","Aug 31","CRY","L 0-3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05r4h","Lamare Bogarde","AVL","D","FA","16.25","2.71","1%","-0.3%","Aug 23","BRF","L 0-1","-2.5","15","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06v05","Jeremie Frimpong","LIV","D","FA","16","5.33","97%","-0.4%","Sep 27","CRY","L 1-2","0","15","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0"
"06v05","Jeremie Frimpong","LIV","D","FA","16","5.33","97%","-0.4%","Sep 14","BUR","W 1-0","11","2","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"06v05","Jeremie Frimpong","LIV","D","FA","16","5.33","97%","-0.4%","Aug 15","BOU","W 4-2","5","59","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","2","1","0","0","0","0","0","0","0","0"
"0687c","Carlos Alcaraz","EVE","M","FA","16","3.2","31%","-0.5%","Oct 5","CRY","W 2-1","8","45","0","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0687c","Carlos Alcaraz","EVE","M","FA","16","3.2","31%","-0.5%","Sep 20","LIV","L 1-2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0687c","Carlos Alcaraz","EVE","M","FA","16","3.2","31%","-0.5%","Aug 30","WOL","W 3-2","1.5","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0687c","Carlos Alcaraz","EVE","M","FA","16","3.2","31%","-0.5%","Aug 24","BHA","W 2-0","1","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0687c","Carlos Alcaraz","EVE","M","FA","16","3.2","31%","-0.5%","Aug 18","LEE","L 0-1","5.5","85","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","2","0","1","2","0","0","0","1","0"
"043c1","Oleksandr Zinchenko","NOT","D","ZDM","16","8","26%","-13.4%","Sep 27","SUN","L 0-1","4.25","90","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0"
"043c1","Oleksandr Zinchenko","NOT","D","ZDM","16","8","26%","-13.4%","Sep 20","BUR","T 1-1","11.75","90","0","0","0","1","0","1","0","2","0","0","0","0","0","0","1","5","0","0","1","2","0","0","0","1","0"
"05gcp","Tomas Soucek","WHU","M","FA","15.75","3.94","17%","-0.9%","Sep 13","TOT","L 0-3","3.5","53","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1","8","0","0","0","5","0","0","0","1","0"
"05gcp","Tomas Soucek","WHU","M","FA","15.75","3.94","17%","-0.9%","Aug 31","NOT","W 3-0","6.5","90","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","1"
"05gcp","Tomas Soucek","WHU","M","FA","15.75","3.94","17%","-0.9%","Aug 22","CHE","L 1-5","1.75","69","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","5","0"
"05gcp","Tomas Soucek","WHU","M","FA","15.75","3.94","17%","-0.9%","Aug 16","SUN","L 0-3","4","18","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","2","0"
"06r2g","Rio Ngumoha","LIV","F","FA","15.5","5.17","7%","-0.6%","Sep 27","CRY","L 1-2","0.5","5","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"06r2g","Rio Ngumoha","LIV","F","FA","15.5","5.17","7%","-0.6%","Sep 14","BUR","W 1-0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06r2g","Rio Ngumoha","LIV","F","FA","15.5","5.17","7%","-0.6%","Aug 25","NEW","W 3-2","13","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"04spq","Jack Harrison","LEE","M,F","FA","15.5","2.58","4%","-0.2%","Oct 4","TOT","L 1-2","2","22","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"04spq","Jack Harrison","LEE","M,F","FA","15.5","2.58","4%","-0.2%","Sep 27","BOU","T 2-2","2.5","22","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"04spq","Jack Harrison","LEE","M,F","FA","15.5","2.58","4%","-0.2%","Sep 20","WOL","W 3-1","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04spq","Jack Harrison","LEE","M,F","FA","15.5","2.58","4%","-0.2%","Sep 13","FUL","L 0-1","-0.5","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"04spq","Jack Harrison","LEE","M,F","FA","15.5","2.58","4%","-0.2%","Aug 30","NEW","T 0-0","10.5","29","0","0","0","0","0","0","0","1","0","0","0","1","0","3","3","0","2","0","0","0","0","0","0","0","0"
"04spq","Jack Harrison","LEE","M,F","FA","15.5","2.58","4%","-0.2%","Aug 18","EVE","W 1-0","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"06v12","Fer Lopez","WOL","F","FA","15","3.75","5%","-0.4%","Sep 20","LEE","L 1-3","10.5","45","0","1","0","2","0","0","0","1","3","1","0","1","1","0","0","0","1","0","0","0","0","0","0","3","0"
"06v12","Fer Lopez","WOL","F","FA","15","3.75","5%","-0.4%","Sep 13","NEW","L 0-1","3","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"06v12","Fer Lopez","WOL","F","FA","15","3.75","5%","-0.4%","Aug 30","EVE","L 2-3","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06v12","Fer Lopez","WOL","F","FA","15","3.75","5%","-0.4%","Aug 16","MCI","L 0-4","1.5","17","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"06xzc","Stefanos Tzimas","BHA","F","FA","15","5","1%","+0.1%","Oct 5","WOL","T 1-1","11","19","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06xzc","Stefanos Tzimas","BHA","F","FA","15","5","1%","+0.1%","Sep 27","CHE","W 3-1","4.5","4","0","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06xzc","Stefanos Tzimas","BHA","F","FA","15","5","1%","+0.1%","Sep 13","BOU","L 1-2","-0.5","22","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"045yy","Arthur Masuaku","SUN","D","FA","15","5","0%","-0.1%","Oct 4","MUN","L 0-2","6.75","57","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","2","0"
"045yy","Arthur Masuaku","SUN","D","FA","15","5","0%","-0.1%","Sep 27","NOT","W 1-0","8.25","58","0","0","0","0","0","0","0","2","0","1","0","1","1","1","1","1","1","2","0","1","0","0","0","0","0"
"045yy","Arthur Masuaku","SUN","D","FA","15","5","0%","-0.1%","Sep 21","AVL","T 1-1","0","9","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"04sat","Emile Smith Rowe","FUL","M","FA","14.5","2.07","25%","-2.5%","Oct 3","BOU","L 1-3","-0.5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"04sat","Emile Smith Rowe","FUL","M","FA","14.5","2.07","25%","-2.5%","Sep 28","AVL","L 1-3","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04sat","Emile Smith Rowe","FUL","M","FA","14.5","2.07","25%","-2.5%","Sep 20","BRF","W 3-1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04sat","Emile Smith Rowe","FUL","M","FA","14.5","2.07","25%","-2.5%","Sep 13","LEE","W 1-0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04sat","Emile Smith Rowe","FUL","M","FA","14.5","2.07","25%","-2.5%","Aug 30","CHE","L 0-2","3","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"04sat","Emile Smith Rowe","FUL","M","FA","14.5","2.07","25%","-2.5%","Aug 24","MUN","T 1-1","12","18","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04sat","Emile Smith Rowe","FUL","M","FA","14.5","2.07","25%","-2.5%","Aug 16","BHA","T 1-1","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06y9o","Igor Jesus Maciel da Cruz","NOT","F","FA","14.5","2.42","19%","-4%","Oct 5","NEW","L 0-2","2","25","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","1","0"
"06y9o","Igor Jesus Maciel da Cruz","NOT","F","FA","14.5","2.42","19%","-4%","Sep 27","SUN","L 0-1","5","29","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0"
"06y9o","Igor Jesus Maciel da Cruz","NOT","F","FA","14.5","2.42","19%","-4%","Sep 20","BUR","T 1-1","5","14","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"06y9o","Igor Jesus Maciel da Cruz","NOT","F","FA","14.5","2.42","19%","-4%","Aug 31","WHU","L 0-3","0","16","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"06y9o","Igor Jesus Maciel da Cruz","NOT","F","FA","14.5","2.42","19%","-4%","Aug 24","CRY","T 1-1","1.5","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06y9o","Igor Jesus Maciel da Cruz","NOT","F","FA","14.5","2.42","19%","-4%","Aug 17","BRF","W 3-1","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"06fhy","Wilson Odobert","TOT","F","FA","14.5","2.07","4%","-1%","Oct 4","LEE","W 2-1","5","84","0","0","0","1","0","0","0","1","2","0","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0"
"06fhy","Wilson Odobert","TOT","F","FA","14.5","2.07","4%","-1%","Sep 27","WOL","T 1-1","2","11","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"06fhy","Wilson Odobert","TOT","F","FA","14.5","2.07","4%","-1%","Sep 20","BHA","T 2-2","-1","71","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"06fhy","Wilson Odobert","TOT","F","FA","14.5","2.07","4%","-1%","Sep 13","WHU","W 3-0","1.5","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06fhy","Wilson Odobert","TOT","F","FA","14.5","2.07","4%","-1%","Aug 30","BOU","L 0-1","2","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"06fhy","Wilson Odobert","TOT","F","FA","14.5","2.07","4%","-1%","Aug 23","MCI","W 2-0","3","11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"06fhy","Wilson Odobert","TOT","F","FA","14.5","2.07","4%","-1%","Aug 16","BUR","W 3-0","2","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05tqz","Rico Henry","BRF","D","FA","14.5","2.42","1%","-0.1%","Sep 27","MUN","W 3-1","2.75","14","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"05tqz","Rico Henry","BRF","D","FA","14.5","2.42","1%","-0.1%","Sep 20","FUL","L 1-3","1.5","23","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"05tqz","Rico Henry","BRF","D","FA","14.5","2.42","1%","-0.1%","Sep 13","CHE","T 2-2","3","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0"
"05tqz","Rico Henry","BRF","D","FA","14.5","2.42","1%","-0.1%","Aug 30","SUN","L 1-2","-0.25","17","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","2","0"
"05tqz","Rico Henry","BRF","D","FA","14.5","2.42","1%","-0.1%","Aug 23","AVL","W 1-0","0.25","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"05tqz","Rico Henry","BRF","D","FA","14.5","2.42","1%","-0.1%","Aug 17","NOT","L 1-3","7.25","87","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","3","0","0","2","0","0","0","3","0"
"05yg5","Toti","WOL","D","FA","14.25","2.38","3%","-0.3%","Sep 27","TOT","T 1-1","-0.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"05yg5","Toti","WOL","D","FA","14.25","2.38","3%","-0.3%","Sep 20","LEE","L 1-3","2","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","1","0","0","0","3","0"
"05yg5","Toti","WOL","D","FA","14.25","2.38","3%","-0.3%","Sep 13","NEW","L 0-1","6.25","90","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","3","1","1","0","2","0","0","0","1","0"
"05yg5","Toti","WOL","D","FA","14.25","2.38","3%","-0.3%","Aug 30","EVE","L 2-3","7.5","90","0","0","0","1","0","0","0","3","0","0","0","0","0","1","1","5","0","0","0","2","0","0","0","3","0"
"05yg5","Toti","WOL","D","FA","14.25","2.38","3%","-0.3%","Aug 23","BOU","L 0-1","-3.5","48","0","0","0","0","0","0","0","0","0","1","1","0","0","1","2","4","0","0","1","1","0","0","0","1","0"
"05yg5","Toti","WOL","D","FA","14.25","2.38","3%","-0.3%","Aug 16","MCI","L 0-4","2.5","90","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","4","0"
"06zqk","David Moller Wolfe","WOL","D","FA","14.25","3.56","2%","-0.1%","Oct 5","BHA","T 1-1","-0.25","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"06zqk","David Moller Wolfe","WOL","D","FA","14.25","3.56","2%","-0.1%","Aug 30","EVE","L 2-3","11.25","14","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"06zqk","David Moller Wolfe","WOL","D","FA","14.25","3.56","2%","-0.1%","Aug 23","BOU","L 0-1","2","45","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"06zqk","David Moller Wolfe","WOL","D","FA","14.25","3.56","2%","-0.1%","Aug 16","MCI","L 0-4","1.25","71","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","0","0","0","1","0","0","0","3","0"
"04yjx","Ki-Jana Hoever","WOL","D","FA","14.25","7.12","1%","-0.3%","Aug 23","BOU","L 0-1","4.25","34","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","1","0"
"04yjx","Ki-Jana Hoever","WOL","D","FA","14.25","7.12","1%","-0.3%","Aug 16","MCI","L 0-4","10","72","0","0","0","1","0","0","0","2","2","0","0","2","2","1","1","4","0","1","0","0","0","0","0","3","0"
"02lp5","Adam Smith","BOU","D","FA","14.25","4.75","1%","-0.1%","Aug 30","TOT","W 1-0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"02lp5","Adam Smith","BOU","D","FA","14.25","4.75","1%","-0.1%","Aug 23","WOL","W 1-0","7","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1"
"02lp5","Adam Smith","BOU","D","FA","14.25","4.75","1%","-0.1%","Aug 15","LIV","L 2-4","7.25","88","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","7","0","0","0","3","0","0","0","3","0"
"05ojf","Fabio Carvalho","BRF","M","FA","14","2.8","7%","-0.5%","Oct 5","MCI","L 0-1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05ojf","Fabio Carvalho","BRF","M","FA","14","2.8","7%","-0.5%","Sep 20","FUL","L 1-3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05ojf","Fabio Carvalho","BRF","M","FA","14","2.8","7%","-0.5%","Sep 13","CHE","T 2-2","12","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05ojf","Fabio Carvalho","BRF","M","FA","14","2.8","7%","-0.5%","Aug 30","SUN","L 1-2","-0.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"05ojf","Fabio Carvalho","BRF","M","FA","14","2.8","7%","-0.5%","Aug 17","NOT","L 1-3","2.5","90","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","3","0"
"05t6y","Hannibal Mejbri","BUR","M","FA","14","2.33","1%","-0.1%","Sep 27","MCI","L 1-5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0"
"05t6y","Hannibal Mejbri","BUR","M","FA","14","2.33","1%","-0.1%","Sep 20","NOT","T 1-1","4.5","8","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0"
"05t6y","Hannibal Mejbri","BUR","M","FA","14","2.33","1%","-0.1%","Sep 14","LIV","L 0-1","-0.75","26","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"05t6y","Hannibal Mejbri","BUR","M","FA","14","2.33","1%","-0.1%","Aug 30","MUN","L 2-3","-0.25","64","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0"
"05t6y","Hannibal Mejbri","BUR","M","FA","14","2.33","1%","-0.1%","Aug 23","SUN","W 2-0","10","82","0","0","0","1","0","0","0","1","3","0","0","1","1","2","2","0","0","0","0","0","0","0","0","0","1"
"05t6y","Hannibal Mejbri","BUR","M","FA","14","2.33","1%","-0.1%","Aug 16","TOT","L 0-3","0.5","62","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0"
"068a0","Andrey Santos","CHE","M","FA","13.75","2.75","3%","-3.1%","Sep 27","BHA","L 1-3","3.5","53","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"068a0","Andrey Santos","CHE","M","FA","13.75","2.75","3%","-3.1%","Sep 20","MUN","L 1-2","2.75","68","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0"
"068a0","Andrey Santos","CHE","M","FA","13.75","2.75","3%","-3.1%","Aug 30","FUL","W 2-0","1.5","8","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"068a0","Andrey Santos","CHE","M","FA","13.75","2.75","3%","-3.1%","Aug 22","WHU","W 5-1","4","27","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"068a0","Andrey Santos","CHE","M","FA","13.75","2.75","3%","-3.1%","Aug 17","CRY","T 0-0","2","10","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
